par_id,keyword,country,text,label,orig_label
2162,vulnerable,gh,"The problem is that those who are campaigning for the closure of the witch camps are confusing so many things and this confusion , if not promptly addressed , will further put at risk the lives of the vulnerable women and men at these places . The confusion is likely to lead to more human rights abuses . To avoid creating more problems , I suggest that campaigners and their partners try and ensure that thoughtfulness and proper understanding of the situation on the ground inform the process . Hence I would like to draw their attention to two critical points .",0,0
8293,in-need,au,"If you or anyone you know is feeling depressed , suicidal or in need of support you can contact Lifeline on 13 11 14 or KidsHelpline 1800 55 1800 . Both lines are staffed around the clock .",0,0
4365,immigrant,za,"I read an interesting story recently by a young writer , a daughter of new immigrants in a free country . Her father , upon hearing her aspirations to be an artist , tells her that immigrants are already artists , because they arrive with nothing and dream of building something from it and then do it . He urges her to become a doctor , her artistic aspirations already having been fulfilled by her status . <h> Steven Boykey Sidley",0,0
4098,refugee,hk,""""""" We started Talents Displaced because we want people to know that there are these untapped talents in the refugee community , """" the anthropology professor says . """" We want everyone to appreciate them as artists , not just as asylum seekers . """"""",0,1
468,women,ca,Merril was already a celebrated science-fiction writer and editor when she crossed the border . She was one of the few women writers of the genre and her writing was recognized for taking on a women 's perspective and including strong female characters in a male-dominated genre .,0,0
4919,in-need,gh,"Touted as the natural heir to Gianluigi Buffon , AC Milan 's Gianluigi Donnarumma has been linked with some of the biggest clubs in the world for a while . The 19-year-old appeared to dispel the notion that he would leave San Siro any time soon by penning a long-term contract last summer , but rumours persist . Manchester United could be in need of a replacement for David de Gea if the Spaniard leaves this summer and Donnarumma fits the profile , while Real Madrid are also said to be interested .",0,0
5204,women,ie,He added that himself and families and women involved in the scandal are determined to keep it in the public eye .,0,0
8099,poor-families,us,We must not emphasize fuel savings at the cost of excluding poor families from the automobile market -- and putting people at greater risk of serious injury or death .,0,0
815,poor-families,ng,"Of the 48 percent self-rated poor families , 36 percent never experienced being non-poor ( always poor ) , six percent were not poor five or more years ago ( usually poor ) , and six percent were those who used to be non-poor one to four years ago ( newly poor ) .",0,0
3539,refugee,ng,""""""" It frequently becomes a debate about resources , and also the displacement of people from one area can sometimes result to the displacement of people in another area because then it is perceived to be competing resources and others . So it 's a very tricky , difficult problem and all I can really say is I have enormous sympathy for people in this situation . I think the starting point has to be people do n't want to be refugees . If they are , what are the solutions that are going to help find a future that has safety , dignity , respect and hope ? """" she added .""",0,1
4555,homeless,au,To stand in the way of a homeless friendly precinct is a moral abomination .,0,0
562,refugee,us,""""""" It 's a very drastic reduction , """" said Catherine Stubberfield , a spokeswoman for the U.N . refugee agency , who recently visited Manus .""",0,0
4095,migrant,lk,Very simple Question . His partner also come back with him to SL . People try to use UN 'S humanatarian laws for selfish reasons and ultimately the host country also get destroyed with such immigrants who are just selfish where ever go .,0,0
6803,vulnerable,au,""""""" As we all know , youth are vulnerable particularly around the radicalisation and we have a lot of things in place to try to deal with it but it is still of absolutely concern that we are still continuing to see it happen . """"""",0,0
